"","x"
"11128","cg18136895"
"11129","cg01332054"
"11130","cg24578679"
"11131","cg17794241"
"11132","cg27612665"
"11133","cg11195291"
"11134","cg04787443"
"11135","cg26773654"
"11136","cg18201393"
"11137","cg03289416"
"11138","cg23013546"
"11139","cg21107223"
"11140","cg11263507"
"11141","cg10486227"
"11142","cg09549240"
"11143","cg05361709"
"11144","cg27209457"
"11145","cg27523423"
"11146","cg23508591"
"11147","cg18762620"
"11148","cg23893942"
"11149","cg27123691"
"11150","cg05566434"
"11151","cg25651615"
"11152","cg01331649"
"11153","cg15805053"
"11154","cg12495676"
"11155","cg19464917"
"11156","cg06371954"
"11157","cg14433497"
"11158","cg10245488"
"11159","cg06867543"
"11160","cg01216438"
"11161","cg22256960"
"11162","cg25266135"
"11163","cg23337068"
"11164","cg24200445"
"11165","cg25861169"
"11166","cg08765811"
"11167","cg06818804"
"11168","cg02260363"
"11169","cg22967516"
"11170","cg12645284"
"11171","cg00639195"
"11172","cg00648686"
"11173","cg06376992"
"11174","cg02597493"
"11175","cg20973720"
"11176","cg04813639"
"11177","cg00722320"
"11178","cg09103619"
"11179","cg17386899"
"11180","cg17825070"
"11181","cg19294816"
"11182","cg22117582"
"11183","cg12229505"
"11184","cg04988187"
"11185","cg09499715"
"11186","cg20658798"
"11187","cg18028999"
"11188","cg04518384"
"11189","cg21946967"
"11190","cg16799785"
"11191","cg17453840"
"11192","cg13418632"
"11193","cg09784977"
"11194","cg00154122"
"11195","cg14898822"
"11196","cg09887459"
"11197","cg05166508"
"11198","cg13175480"
"11199","cg00040945"
"11200","cg20912079"
"11201","cg19167227"
"11202","cg04138185"
"11203","cg24700702"
"11204","cg06043820"
"11205","cg21530087"
"11206","cg02763968"
"11207","cg17874528"
"11208","cg09852493"
"11209","cg13958749"
"11210","cg08595182"
"11211","cg27664085"
"11212","cg24529269"
"11213","cg02071670"
"11214","cg02281577"
"11215","cg05538151"
"11216","cg00848167"
"11217","cg09969277"
"11218","cg23999695"
"11219","cg12384499"
"11220","cg22549870"
"11221","cg26434983"
"11222","cg09951507"
"11223","cg15491461"
"11224","cg21760666"
"11225","cg21350399"
"11226","cg00597555"
"11227","cg04129282"
"11228","cg03417342"
"11229","cg19708238"
"11230","cg21109038"
"11231","cg18569141"
"11232","cg10485466"
"11233","cg05913925"
"11234","cg02756768"
"11235","cg24259688"
"11236","cg05211768"
"11237","cg00630237"
"11238","cg13778201"
"11239","cg23887623"
"11240","cg00894435"
"11241","cg24342409"
"11242","cg25694979"
"11243","cg18558647"
"11244","cg27203917"
"11245","cg07989833"
"11246","cg12631735"
"11247","cg20129994"
"11248","cg17896927"
"11249","cg04823168"
"11250","cg09641248"
"11251","cg21610221"
"11252","cg26140512"
"11253","cg12560020"
"11254","cg20238681"
"11255","cg10655492"
"11256","cg18173726"
"11257","cg18567924"
"11258","cg16718263"
"11259","cg26815291"
"11260","cg20710266"
"11261","cg07729059"
"11262","cg02326806"
"11263","cg22840361"
"11264","cg21293562"
"11265","cg10763234"
"11266","cg25120797"
"11267","cg10171357"
"11268","cg18696321"
"11269","cg03946899"
"11270","cg17132421"
"11271","cg21245004"
"11272","cg06063519"
"11273","cg07615383"
"11274","cg00098799"
"11275","cg10342963"
"11276","cg13749070"
"11277","cg27380218"
"11278","cg27569300"
"11279","cg08892705"
"11280","cg09444070"
"11281","cg17731981"
"11282","cg17886038"
"11283","cg09230903"
"11284","cg05414235"
"11285","cg03387145"
"11286","cg25002056"
"11287","cg20941820"
"11288","cg22692169"
"11289","cg05384413"
"11290","cg19619585"
"11291","cg20636559"
"11292","cg16086130"
"11293","cg00502209"
"11294","cg20357538"
"11295","cg20720553"
"11296","cg03993166"
"11297","cg16251986"
"11298","cg03436208"
"11299","cg09467944"
"11300","cg17178291"
"11301","cg05055400"
"11302","cg04995976"
"11303","cg26925590"
"11304","cg01744019"
"11305","cg05274179"
"11306","cg26887465"
"11307","cg09275921"
"11308","cg09192940"
"11309","cg01979489"
"11310","cg08493338"
"11311","cg26732618"
"11312","cg00481259"
"11313","cg05553342"
"11314","cg10152030"
"11315","cg27207597"
"11316","cg09181861"
"11317","cg05389958"
"11318","cg00102808"
"11319","cg04911050"
"11320","cg00962254"
"11321","cg16757281"
"11322","cg27430053"
"11323","cg08216050"
"11324","cg02705487"
"11325","cg09048665"
"11326","cg00802000"
"11327","cg05220042"
"11328","cg06983322"
"11329","cg27579097"
"11330","cg27589204"
"11331","cg05487890"
"11332","cg03420713"
"11333","cg16443148"
"11334","cg02485642"
"11335","cg06706068"
"11336","cg02715797"
"11337","cg07704672"
"11338","cg00719332"
"11339","cg02447556"
"11340","cg09611472"
"11341","cg00706697"
"11342","cg07531248"
"11343","cg26645225"
"11344","cg08257287"
"11345","cg09412087"
"11346","cg03671266"
"11347","cg03496220"
"11348","cg00779056"
"11349","cg00656603"
"11350","cg06348773"
"11351","cg01214240"
"11352","cg16632132"
"11353","cg05433490"
"11354","cg02726898"
"11355","cg04867257"
"11356","cg08151363"
"11357","cg08628911"
"11358","cg03825234"
"11359","cg04983933"
"11360","cg01162915"
"11361","cg08236388"
"11362","cg00300794"
"11363","cg07037412"
"11364","cg03501953"
"11365","cg16577083"
"11366","cg02194908"
"11367","cg09724374"
"11368","cg00947796"
"11369","cg06161540"
"11370","cg01195214"
"11371","cg02845733"
"11372","cg08848958"
"11373","cg02791338"
"11374","cg27617724"
"11375","cg07385362"
"11376","cg09717923"
"11377","cg00388471"
"11378","cg10261751"
"11379","cg04408576"
"11380","cg16524242"
"11381","cg04807512"
"11382","cg04051962"
"11383","cg01042641"
"11384","cg06602086"
"11385","cg07639376"
"11386","cg06599939"
"11387","cg09025071"
"11388","cg06965409"
"11389","cg07195197"
"11390","cg02387056"
"11391","cg09220393"
"11392","cg03958004"
"11393","cg07226281"
"11394","cg05099145"
"11395","cg00390337"
"11396","cg27319293"
"11397","cg08526784"
"11398","cg26464185"
"11399","cg03180953"
"11400","cg01618130"
"11401","cg03372353"
"11402","cg09490565"
"11403","cg05034139"
"11404","cg05903251"
"11405","cg05157023"
"11406","cg02156899"
"11407","cg09490387"
"11408","cg26470314"
"11409","cg05915293"
"11410","cg09229918"
"11411","cg27028760"
"11412","cg07841686"
"11413","cg09312446"
"11414","cg03158310"
"11415","cg09137838"
"11416","cg04262392"
"11417","cg08872248"
"11418","cg02678414"
"11419","cg05455876"
"11420","cg26875902"
"11421","cg06722589"
"11422","cg01446350"
"11423","cg07552087"
"11424","cg10160842"
"11425","cg08981532"
"11426","cg07036730"
"11427","cg22137448"
"11428","cg05824333"
"11429","cg04783228"
"11430","cg07561469"
"11431","cg01190323"
"11432","cg02205746"
"11433","cg00644107"
"11434","cg07853743"
"11435","cg03796952"
"11436","cg27599033"
"11437","cg03477043"
"11438","cg00401552"
"11439","cg07798610"
"11440","cg02558476"
"11441","cg07645761"
"11442","cg27137258"
"11443","cg04491591"
"11444","cg16638425"
"11445","cg08534175"
"11446","cg05185519"
"11447","cg27223663"
"11448","cg27548741"
"11449","cg06473109"
"11450","cg08798492"
"11451","cg07955088"
"11452","cg27519622"
"11453","cg07063883"
"11454","cg10228555"
"11455","cg00449812"
"11456","cg01984424"
"11457","cg03589920"
"11458","cg00872270"
"11459","cg00218149"
"11460","cg09901574"
"11461","cg07606021"
"11462","cg07044792"
"11463","cg08289130"
"11464","cg07891531"
"11465","cg27376182"
"11466","cg26571320"
"11467","cg03863143"
"11468","cg07949597"
"11469","cg05236768"
"11470","cg02566698"
"11471","cg02379764"
"11472","cg06084907"
"11473","cg27179111"
"11474","cg05058976"
"11475","cg09476149"
"11476","cg27390443"
"11477","cg05991492"
"11478","cg02059315"
"11479","cg04122657"
"11480","cg08445323"
"11481","cg00405060"
"11482","cg04570442"
"11483","cg06912227"
"11484","cg02520816"
"11485","cg26952925"
"11486","cg00807235"
"11487","cg01684528"
"11488","cg07746263"
"11489","cg05678729"
"11490","cg01356910"
"11491","cg04185382"
"11492","cg01851968"
"11493","cg02351655"
"11494","cg10116794"
"11495","cg06897120"
"11496","cg00588858"
"11497","cg10505257"
"11498","cg07812289"
"11499","cg09306188"
"11500","cg16576106"
"11501","cg04440769"
"11502","cg16641000"
"11503","cg08661874"
"11504","cg26673073"
"11505","cg06145800"
"11506","cg03147312"
"11507","cg09385088"
"11508","cg08661450"
"11509","cg08125436"
"11510","cg07135647"
"11511","cg00220102"
"11512","cg09834232"
"11513","cg09308608"
"11514","cg05663278"
"11515","cg01601926"
"11516","cg27335677"
"11517","cg04612608"
"11518","cg08001123"
"11519","cg06880615"
"11520","cg03762483"
"11521","cg00518386"
"11522","cg07406359"
"11523","cg06713374"
"11524","cg03710840"
"11525","cg09684846"
"11526","cg08125682"
"11527","cg09538603"
"11528","cg26442107"
"11529","cg00933696"
"11530","cg06295404"
"11531","cg03195600"
"11532","cg05181221"
"11533","cg00044050"
"11534","cg07208513"
"11535","cg16409651"
"11536","cg04810377"
"11537","cg16517021"
"11538","cg05337711"
"11539","cg05186704"
"11540","cg27434863"
"11541","cg01990910"
"11542","cg04637129"
"11543","cg06670039"
"11544","cg00088691"
"11545","cg10272801"
"11546","cg07207682"
"11547","cg08202399"
"11548","cg06916001"
"11549","cg06978461"
"11550","cg07370023"
"11551","cg09730820"
"11552","cg08376117"
"11553","cg08214245"
"11554","cg07090758"
"11555","cg06490968"
"11556","cg03305305"
"11557","cg02196379"
"11558","cg27007513"
"11559","cg05297692"
"11560","cg01305596"
"11561","cg01046309"
"11562","cg03772408"
"11563","cg16402142"
"11564","cg08909316"
"11565","cg01731839"
"11566","cg08249899"
"11567","cg00666986"
"11568","cg03114558"
"11569","cg26612217"
"11570","cg03974347"
"11571","cg10018105"
"11572","cg08194752"
"11573","cg00135870"
"11574","cg07279178"
"11575","cg02025879"
"11576","cg04783338"
"11577","cg02067405"
"11578","cg07150862"
"11579","cg27514366"
"11580","cg03488284"
"11581","cg04138181"
"11582","cg16364709"
"11583","cg03306374"
"11584","cg03217795"
"11585","cg08844988"
"11586","cg02428538"
"11587","cg06028605"
"11588","cg07069089"
"11589","cg08942338"
"11590","cg05201865"
"11591","cg04172166"
"11592","cg09933355"
"11593","cg08356083"
"11594","cg10292154"
"11595","cg26540647"
"11596","cg04395184"
"11597","cg09900266"
"11598","cg07542864"
"11599","cg08186584"
"11600","cg08305803"
"11601","cg04609801"
"11602","cg06100790"
"11603","cg07552700"
"11604","cg04011139"
"11605","cg03726236"
"11606","cg07972541"
"11607","cg08790004"
"11608","cg08180572"
"11609","cg16811851"
"11610","cg27332322"
"11611","cg00097384"
"11612","cg05127221"
"11613","cg09815911"
"11614","cg04352115"
"11615","cg00564759"
"11616","cg00037223"
"11617","cg03357791"
"11618","cg02182803"
"11619","cg02575675"
"11620","cg02170312"
"11621","cg07745929"
"11622","cg03041989"
"11623","cg06802147"
"11624","cg27318352"
"11625","cg05226926"
"11626","cg01142152"
"11627","cg06367321"
"11628","cg16483251"
"11629","cg05099952"
"11630","cg06450634"
"11631","cg02606575"
"11632","cg09213403"
"11633","cg08377569"
"11634","cg27432331"
"11635","cg03095872"
"11636","cg00938305"
"11637","cg08320059"
"11638","cg00291661"
"11639","cg27586455"
"11640","cg10251368"
"11641","cg04289959"
"11642","cg02635953"
"11643","cg08455111"
"11644","cg03941744"
"11645","cg05752096"
"11646","cg00352195"
"11647","cg16626314"
"11648","cg27535380"
"11649","cg08405844"
"11650","cg27123671"
"11651","cg07066356"
"11652","cg06862768"
"11653","cg06876404"
"11654","cg04893543"
"11655","cg05624853"
"11656","cg02043600"
"11657","cg27513886"
"11658","cg03095379"
"11659","cg27436259"
"11660","cg00524708"
"11661","cg10038009"
"11662","cg05644767"
"11663","cg01888869"
"11664","cg08178991"
"11665","cg09117448"
"11666","cg06476192"
"11667","cg10517474"
"11668","cg08430516"
"11669","cg01176150"
"11670","cg05274242"
"11671","cg15811515"
"11672","cg09084370"
"11673","cg09101958"
"11674","cg00130223"
"11675","cg07393546"
"11676","cg03791486"
"11677","cg04583904"
"11678","cg26985715"
"11679","cg04432594"
"11680","cg08198040"
"11681","cg04220922"
"11682","cg08740240"
"11683","cg05970777"
"11684","cg16689238"
"11685","cg10285526"
"11686","cg04577786"
"11687","cg02717630"
"11688","cg27128489"
"11689","cg27521684"
"11690","cg06128142"
"11691","cg00438071"
"11692","cg04152921"
"11693","cg07364009"
"11694","cg07809831"
"11695","cg06303529"
"11696","cg09919570"
"11697","cg01687680"
"11698","cg09792926"
"11699","cg07571509"
"11700","cg08435780"
"11701","cg07494500"
"11702","cg26483229"
"11703","cg00377849"
"11704","cg05926943"
"11705","cg04685962"
"11706","cg08195491"
"11707","cg02663864"
"11708","cg06452082"
"11709","cg04294437"
"11710","cg03661567"
"11711","cg10303978"
"11712","cg06482019"
"11713","cg27042584"
"11714","cg09016242"
"11715","cg26645242"
"11716","cg26909817"
"11717","cg08171876"
"11718","cg08347500"
"11719","cg06088745"
"11720","cg09851951"
"11721","cg08920174"
"11722","cg05793013"
"11723","cg04338281"
"11724","cg07844687"
"11725","cg06923622"
"11726","cg02388378"
"11727","cg08529345"
"11728","cg04622777"
"11729","cg01317772"
"11730","cg09530163"
"11731","cg01821058"
"11732","cg00355286"
"11733","cg01157070"
"11734","cg03011594"
"11735","cg05434641"
"11736","cg02941219"
"11737","cg09094804"
"11738","cg08409642"
"11739","cg00809164"
"11740","cg05581701"
"11741","cg04436255"
"11742","cg03566142"
"11743","cg01055000"
"11744","cg00269245"
"11745","cg07737292"
"11746","cg05713971"
"11747","cg21682826"
"11748","cg27559661"
"11749","cg04519918"
"11750","cg04495354"
"11751","cg05100596"
"11752","cg04439516"
"11753","cg05883489"
"11754","cg05410102"
"11755","cg07877900"
"11756","cg26734350"
"11757","cg04305427"
"11758","cg07112337"
"11759","cg07776629"
"11760","cg01812337"
"11761","cg00204645"
"11762","cg16628556"
"11763","cg27239168"
"11764","cg16570890"
"11765","cg06414596"
"11766","cg03051979"
"11767","cg01549618"
"11768","cg08578141"
"11769","cg08511886"
"11770","cg09515947"
"11771","cg06831576"
"11772","cg02724025"
"11773","cg07984256"
"11774","cg03885062"
"11775","cg03448915"
"11776","cg26658728"
"11777","cg08601917"
"11778","cg08682544"
"11779","cg02948236"
"11780","cg01051701"
"11781","cg00094063"
"11782","cg08603911"
"11783","cg02242345"
"11784","cg06410849"
"11785","cg04039667"
"11786","cg03381216"
"11787","cg01048244"
"11788","cg00415763"
"11789","cg07921777"
"11790","cg07866476"
"11791","cg02214595"
"11792","cg07316263"
"11793","cg07816687"
"11794","cg07545278"
"11795","cg09899220"
"11796","cg03200734"
"11797","cg08067677"
"11798","cg07355841"
"11799","cg02955911"
"11800","cg09069694"
"11801","cg27653831"
"11802","cg27109675"
"11803","cg04676715"
"11804","cg00548618"
"11805","cg08106487"
"11806","cg10199168"
"11807","cg08530537"
"11808","cg02959006"
"11809","cg06140118"
"11810","cg13665184"
"11811","cg00402172"
"11812","cg08886823"
"11813","cg10511669"
"11814","cg03677675"
"11815","cg09181339"
"11816","cg06106242"
"11817","cg06849452"
"11818","cg07762788"
"11819","cg04626855"
"11820","cg01762827"
"11821","cg02730714"
"11822","cg08555160"
"11823","cg09986774"
"11824","cg04691892"
"11825","cg03576863"
"11826","cg03491503"
"11827","cg26670552"
"11828","cg07770353"
"11829","cg00906241"
"11830","cg08327378"
"11831","cg08701134"
"11832","cg03247595"
"11833","cg10364459"
"11834","cg07751125"
"11835","cg27403117"
"11836","cg07459409"
"11837","cg27076536"
"11838","cg07563611"
"11839","cg03925497"
"11840","cg03062952"
"11841","cg03947478"
"11842","cg07667790"
"11843","cg08767708"
"11844","cg27499850"
"11845","cg00504756"
"11846","cg02883842"
"11847","cg01733217"
"11848","cg03930899"
"11849","cg05800356"
"11850","cg00270291"
"11851","cg05708167"
"11852","cg02762393"
"11853","cg04906242"
"11854","cg05923587"
"11855","cg10425698"
"11856","cg27193377"
"11857","cg05570831"
"11858","cg16729538"
"11859","cg03427235"
"11860","cg07861456"
"11861","cg02262025"
"11862","cg09192942"
"11863","cg00281153"
"11864","cg05980719"
"11865","cg03983058"
"11866","cg02524622"
"11867","cg02761480"
"11868","cg01766908"
"11869","cg03904534"
"11870","cg09437479"
"11871","cg04317962"
"11872","cg09267773"
"11873","cg16713168"
"11874","cg04390096"
"11875","cg01652078"
"11876","cg05696153"
"11877","cg07124126"
"11878","cg07179329"
"11879","cg26864036"
"11880","cg02057305"
"11881","cg16350728"
"11882","cg02070685"
"11883","cg01740650"
"11884","cg06572904"
"11885","cg03097336"
"11886","cg01205021"
"11887","cg06370205"
"11888","cg04655995"
"11889","cg05424527"
"11890","cg04832450"
"11891","cg06295409"
"11892","cg05059571"
"11893","cg01326048"
"11894","cg26709988"
"11895","cg05588903"
"11896","cg09692428"
"11897","cg02480489"
"11898","cg02501479"
"11899","cg07295974"
"11900","cg00076056"
"11901","cg03430116"
"11902","cg06709610"
"11903","cg00381442"
"11904","cg06925882"
"11905","cg26940479"
"11906","cg00808935"
"11907","cg01820765"
"11908","cg00788063"
"11909","cg27605104"
"11910","cg01388260"
"11911","cg06081580"
"11912","cg16399368"
"11913","cg03928429"
"11914","cg00232874"
"11915","cg10272731"
"11916","cg04944090"
"11917","cg00875804"
"11918","cg09611226"
"11919","cg04850875"
"11920","cg04343928"
"11921","cg01984854"
"11922","cg10274029"
"11923","cg05088892"
"11924","cg27299647"
"11925","cg26827987"
"11926","cg10343367"
"11927","cg01882058"
"11928","cg01302649"
"11929","cg27343836"
"11930","cg01179052"
"11931","cg06595130"
"11932","cg07695654"
"11933","cg06874952"
"11934","cg06301726"
"11935","cg03486307"
"11936","cg01691827"
"11937","cg09360770"
"11938","cg04645050"
"11939","cg08645670"
"11940","cg06255006"
"11941","cg05933997"
"11942","cg01147352"
"11943","cg00104167"
"11944","cg08806779"
"11945","cg07304536"
"11946","cg27605701"
"11947","cg27539733"
"11948","cg05541311"
"11949","cg08135950"
"11950","cg01571169"
"11951","cg26593722"
"11952","cg27548450"
"11953","cg26936171"
"11954","cg08989214"
"11955","cg16788656"
"11956","cg09245584"
"11957","cg03834411"
"11958","cg02086457"
"11959","cg07721872"
"11960","cg01124529"
"11961","cg10460813"
"11962","cg00782772"
"11963","cg04120407"
"11964","cg05393733"
"11965","cg08710629"
"11966","cg08971041"
"11967","cg02558205"
"11968","cg07327967"
"11969","cg05224642"
"11970","cg26605774"
"11971","cg08808042"
"11972","cg09467078"
"11973","cg01089838"
"11974","cg05058069"
"11975","cg27627876"
"11976","cg03395651"
"11977","cg00737916"
"11978","cg26889677"
"11979","cg08718459"
"11980","cg08795589"
"11981","cg27142020"
"11982","cg26608486"
"11983","cg05279149"
"11984","cg26902127"
"11985","cg09789939"
"11986","cg06099697"
"11987","cg16559361"
"11988","cg03310838"
"11989","cg05012676"
"11990","cg10095533"
"11991","cg05242494"
"11992","cg05211050"
"11993","cg00340847"
"11994","cg04801098"
"11995","cg05378609"
"11996","cg02607605"
"11997","cg26605427"
"11998","cg27578963"
"11999","cg07067448"
"12000","cg02806032"
"12001","cg08255475"
"12002","cg07443485"
"12003","cg06757180"
"12004","cg02010324"
"12005","cg08999742"
"12006","cg02461502"
"12007","cg02512021"
"12008","cg05489661"
"12009","cg00493358"
"12010","cg05540133"
"12011","cg06521472"
"12012","cg26776806"
"12013","cg03040848"
"12014","cg01712159"
"12015","cg06460328"
"12016","cg05557991"
"12017","cg02167055"
"12018","cg01534572"
"12019","cg07599366"
"12020","cg09437994"
"12021","cg08786136"
"12022","cg04444104"
"12023","cg06785720"
"12024","cg27600804"
"12025","cg09594635"
"12026","cg01910494"
"12027","cg10529638"
"12028","cg10398761"
"12029","cg07116312"
"12030","cg06615999"
"12031","cg05203814"
"12032","cg03443017"
"12033","cg27334271"
"12034","cg04155147"
"12035","cg01390039"
"12036","cg03847052"
"12037","cg02500806"
"12038","cg08866814"
"12039","cg16593941"
"12040","cg04396454"
"12041","cg09274451"
"12042","cg05071195"
"12043","cg03633073"
"12044","cg16623734"
"12045","cg10164272"
"12046","cg06365976"
"12047","cg05493336"
"12048","cg05749855"
"12049","cg26547698"
"12050","cg06287395"
"12051","cg08438650"
"12052","cg03169557"
"12053","cg10227312"
"12054","cg01279418"
"12055","cg07613994"
"12056","cg06278461"
"12057","cg07798295"
"12058","cg05358715"
"12059","cg27189395"
"12060","cg05528084"
"12061","cg07319014"
"12062","cg08892416"
"12063","cg05062674"
"12064","cg05658771"
"12065","cg06645120"
"12066","cg09616061"
"12067","cg09308613"
"12068","cg04477005"
"12069","cg03790189"
"12070","cg01511465"
"12071","cg04513015"
"12072","cg16575590"
"12073","cg03818569"
"12074","cg03277550"
"12075","cg02287056"
"12076","cg16445596"
"12077","cg09012633"
"12078","cg22758104"
"12079","cg12246608"
"12080","cg19242851"
"12081","cg25416149"
"12082","cg17316718"
"12083","cg03226844"
"12084","cg26041076"
"12085","cg16791721"
"12086","cg00328418"
"12087","cg14059340"
"12088","cg21136399"
"12089","cg08644058"
"12090","cg06373723"
"12091","cg20480723"
"12092","cg09969776"
"12093","cg23926615"
"12094","cg15971496"
"12095","cg14318679"
"12096","cg06673794"
"12097","cg09375892"
"12098","cg24015037"
"12099","cg06265760"
"12100","cg13894087"
"12101","cg23730222"
"12102","cg25232397"
"12103","cg02824818"
"12104","cg18229049"
"12105","cg20565046"
"12106","cg25659288"
"12107","cg20945055"
"12108","cg09780231"
"12109","cg02724608"
"12110","cg11868940"
"12111","cg10662901"
"12112","cg14758740"
"12113","cg15946904"
"12114","cg11255590"
"12115","cg13113642"
"12116","cg08458121"
"12117","cg11424456"
"12118","cg02089963"
"12119","cg03079497"
"12120","cg06126721"
"12121","cg12683602"
"12122","cg08677655"
"12123","cg12357364"
"12124","cg26273005"
"12125","cg21824343"
"12126","cg07583981"
"12127","cg19228665"
"12128","cg24047665"
"12129","cg04743758"
"12130","cg26408777"
"12131","cg19051036"
"12132","cg14809226"
"12133","cg25893992"
"12134","cg18051461"
"12135","cg02756676"
"12136","cg08594632"
"12137","cg17648080"
"12138","cg14503165"
"12139","cg18083305"
"12140","cg00906435"
"12141","cg25660188"
"12142","cg16613143"
"12143","cg23948730"
"12144","cg02621988"
"12145","cg03422895"
"12146","cg11990813"
"12147","cg13443733"
"12148","cg22675660"
"12149","cg25028189"
"12150","cg24548754"
"12151","cg20488857"
"12152","cg21465150"
"12153","cg24748448"
"12154","cg02212339"
"12155","cg25222319"
"12156","cg03531984"
"12157","cg23148992"
"12158","cg06470149"
"12159","cg02041137"
"12160","cg06066088"
"12161","cg13254286"
"12162","cg22233844"
"12163","cg25382652"
"12164","cg11979779"
"12165","cg24376636"
"12166","cg06463185"
"12167","cg10250833"
"12168","cg19704630"
"12169","cg06799298"
"12170","cg25225378"
"12171","cg11482879"
"12172","cg04012562"
"12173","cg10047026"
"12174","cg13376290"
"12175","cg24751717"
"12176","cg24122498"
"12177","cg23899285"
"12178","cg18960307"
"12179","cg00663068"
"12180","cg04432599"
"12181","cg14624505"
"12182","cg01035812"
"12183","cg27657473"
"12184","cg10706642"
"12185","cg16850458"
"12186","cg03995300"
"12187","cg02632852"
"12188","cg19979355"
"12189","cg02414034"
"12190","cg04483336"
"12191","cg11829380"
"12192","cg07283595"
"12193","cg05270084"
"12194","cg08819023"
"12195","cg23942268"
"12196","cg12473340"
"12197","cg04462567"
"12198","cg02704946"
"12199","cg20159152"
"12200","cg21955686"
"12201","cg26782108"
"12202","cg01974875"
"12203","cg26502852"
"12204","cg03549162"
"12205","cg11313429"
"12206","cg09737314"
"12207","cg05952666"
"12208","cg03712541"
"12209","cg19967433"
"12210","cg05653753"
"12211","cg21218476"
"12212","cg26892702"
"12213","cg01479911"
"12214","cg22748698"
"12215","cg11408784"
"12216","cg04830442"
"12217","cg03670302"
"12218","cg20994022"
"12219","cg11260709"
"12220","cg21509931"
"12221","cg03066485"
"12222","cg02676175"
"12223","cg20116579"
"12224","cg03461559"
"12225","cg21981500"
"12226","cg14008134"
"12227","cg10723711"
"12228","cg19440264"
"12229","cg13829089"
"12230","cg21240492"
"12231","cg26652532"
"12232","cg14916228"
"12233","cg18317349"
"12234","cg22127773"
"12235","cg25732961"
"12236","cg21845633"
"12237","cg16732970"
"12238","cg07428439"
"12239","cg13377102"
"12240","cg14720888"
"12241","cg14282407"
"12242","cg03024678"
"12243","cg22849635"
"12244","cg21903994"
"12245","cg17342064"
"12246","cg07564175"
"12247","cg06482074"
"12248","cg11301069"
"12249","cg04216289"
"12250","cg12496710"
"12251","cg06218622"
"12252","cg25194055"
"12253","cg12459718"
"12254","cg14312018"
"12255","cg17212698"
"12256","cg17658213"
"12257","cg05562381"
"12258","cg25565098"
"12259","cg19427325"
"12260","cg12633739"
"12261","cg24175817"
"12262","cg23009044"
"12263","cg15818905"
"12264","cg10665961"
"12265","cg11350833"
"12266","cg15837531"
"12267","cg25495024"
"12268","cg13898605"
"12269","cg25116216"
"12270","cg26086902"
"12271","cg11312462"
"12272","cg19246701"
"12273","cg01485483"
"12274","cg16502865"
"12275","cg00627045"
"12276","cg22906924"
"12277","cg17652616"
"12278","cg03550205"
"12279","cg10663370"
"12280","cg04591843"
"12281","cg13443605"
"12282","cg10895973"
"12283","cg17171801"
"12284","cg19175649"
"12285","cg03642695"
"12286","cg22718140"
"12287","cg18972666"
"12288","cg18002814"
"12289","cg07133692"
"12290","cg26894438"
"12291","cg11328403"
"12292","cg13180678"
"12293","cg11152364"
"12294","cg21842199"
"12295","cg23244169"
"12296","cg08165592"
"12297","cg21794518"
"12298","cg04887328"
"12299","cg16455894"
"12300","cg23842572"
"12301","cg19016444"
"12302","cg08410901"
"12303","cg07530530"
"12304","cg26043529"
"12305","cg16696035"
"12306","cg05056325"
"12307","cg17373751"
"12308","cg14819132"
"12309","cg19447962"
"12310","cg25927164"
"12311","cg19439123"
"12312","cg05217397"
"12313","cg09494646"
"12314","cg17170741"
"12315","cg04398451"
"12316","cg01223221"
"12317","cg24318263"
"12318","cg26378065"
"12319","cg02166927"
"12320","cg25390199"
"12321","cg19157647"
"12322","cg02998992"
"12323","cg07899794"
"12324","cg26640205"
"12325","cg16674433"
"12326","cg15971010"
"12327","cg18722011"
"12328","cg14396505"
"12329","cg01461856"
"12330","cg17218435"
"12331","cg02058408"
"12332","cg14560110"
"12333","cg24741225"
"12334","cg03238075"
"12335","cg20898347"
"12336","cg04021549"
"12337","cg11469540"
"12338","cg25677314"
"12339","cg27056599"
"12340","cg16366763"
"12341","cg24004178"
"12342","cg02789515"
"12343","cg00123800"
"12344","cg12315892"
"12345","cg07704981"
"12346","cg12765382"
"12347","cg02169125"
"12348","cg18536123"
"12349","cg03598754"
"12350","cg03094083"
"12351","cg10542446"
"12352","cg20050012"
"12353","cg07175191"
"12354","cg12873610"
"12355","cg12456777"
"12356","cg09479241"
"12357","cg27118062"
"12358","cg02662840"
"12359","cg23162510"
"12360","cg14698339"
"12361","cg02049041"
"12362","cg00815117"
"12363","cg21489863"
"12364","cg09679979"
"12365","cg01406758"
"12366","cg00653081"
"12367","cg03739177"
"12368","cg23473955"
"12369","cg02456708"
"12370","cg20565741"
"12371","cg04568355"
"12372","cg17369088"
"12373","cg26982829"
"12374","cg12708852"
"12375","cg08187083"
"12376","cg14520901"
"12377","cg06024236"
"12378","cg14257814"
"12379","cg21269781"
"12380","cg17055821"
"12381","cg14518178"
"12382","cg09460159"
"12383","cg24550644"
"12384","cg26381501"
"12385","cg24432120"
"12386","cg10451253"
"12387","cg24071532"
"12388","cg18453874"
"12389","cg17143565"
"12390","cg05504685"
"12391","cg14380270"
"12392","cg21930351"
"12393","cg13542090"
"12394","cg25951501"
"12395","cg24149295"
"12396","cg25309759"
"12397","cg13326172"
"12398","cg25172682"
"12399","cg14564692"
