"","x"
"33773","cg16362480"
"33774","cg02077558"
"33775","cg05676562"
"33776","cg05137146"
"33777","cg13547250"
"33778","cg04833731"
"33779","cg05445914"
"33780","cg05984388"
"33781","cg02358862"
"33782","cg00883712"
"33783","cg04977610"
"33784","cg03632172"
"33785","cg01800816"
"33786","cg06044662"
"33787","cg26859862"
"33788","cg02639294"
"33789","cg09666561"
"33790","cg07421028"
"33791","cg10088075"
"33792","cg00711896"
"33793","cg03466485"
"33794","cg03991297"
"33795","cg07635132"
"33796","cg03771456"
"33797","cg09973852"
"33798","cg04284661"
"33799","cg07827280"
"33800","cg09099830"
"33801","cg16391678"
"33802","cg04716530"
"33803","cg16588500"
"33804","cg02820613"
"33805","cg07936430"
"33806","cg06360776"
"33807","cg27089547"
"33808","cg06086563"
"33809","cg27191834"
"33810","cg09921214"
"33811","cg03822003"
"33812","cg00301396"
"33813","cg05308504"
"33814","cg01017926"
"33815","cg01891002"
"33816","cg10665018"
"33817","cg01343729"
"33818","cg23660191"
"33819","cg03942436"
"33820","cg11141013"
"33821","cg09225442"
"33822","cg06899844"
"33823","cg09046255"
"33824","cg05437148"
"33825","cg00005306"
"33826","cg06727060"
"33827","cg01161919"
"33828","cg00027499"
"33829","cg07029862"
"33830","cg27151980"
"33831","cg00638075"
"33832","cg00219956"
"33833","cg05549854"
"33834","cg04530214"
"33835","cg02487629"
"33836","cg07199592"
"33837","cg07405426"
"33838","cg10277268"
"33839","cg07697672"
"33840","cg05192145"
"33841","cg06326781"
"33842","cg26698781"
"33843","cg06435260"
"33844","cg02676580"
"33845","cg27300841"
"33846","cg03495059"
"33847","cg27602786"
"33848","cg07697662"
"33849","cg05768582"
"33850","cg07153264"
"33851","cg09166770"
"33852","cg04389704"
"33853","cg00975115"
"33854","cg01826858"
"33855","cg07599144"
"33856","cg02815900"
"33857","cg09113850"
"33858","cg27396583"
"33859","cg02153299"
"33860","cg04033451"
"33861","cg01552792"
"33862","cg03532420"
"33863","cg04961397"
"33864","cg06892815"
"33865","cg26635214"
"33866","cg03793804"
"33867","cg07537206"
"33868","cg04609868"
"33869","cg05463941"
"33870","cg06895660"
"33871","cg09775103"
"33872","cg02264079"
"33873","cg06284528"
"33874","cg02831329"
"33875","cg01509715"
"33876","cg09061454"
"33877","cg07794237"
"33878","cg02190678"
"33879","cg03648611"
"33880","cg10018802"
"33881","cg06119128"
"33882","cg04200835"
"33883","cg08374890"
"33884","cg03589372"
"33885","cg01210372"
"33886","cg01038597"
"33887","cg02220965"
"33888","cg27429457"
"33889","cg27327357"
"33890","cg09509739"
"33891","cg27038755"
"33892","cg06087554"
"33893","cg26675395"
"33894","cg04149015"
"33895","cg06401851"
"33896","cg00762711"
"33897","cg06482044"
"33898","cg09866102"
"33899","cg06737004"
"33900","cg08346922"
"33901","cg03016934"
"33902","cg02256631"
"33903","cg26767387"
"33904","cg00522403"
"33905","cg04468971"
"33906","cg27369286"
"33907","cg26495393"
"33908","cg05972308"
"33909","cg09983897"
"33910","cg00643111"
"33911","cg02417684"
"33912","cg06214241"
"33913","cg04717895"
"33914","cg02318567"
"33915","cg04285275"
"33916","cg10222027"
"33917","cg06901790"
"33918","cg03003115"
"33919","cg07588308"
"33920","cg26484086"
"33921","cg02081938"
"33922","cg04747728"
"33923","cg09522056"
"33924","cg00468846"
"33925","cg27092191"
"33926","cg09321614"
"33927","cg27572598"
"33928","cg10387512"
"33929","cg04121731"
"33930","cg00604771"
"33931","cg10424751"
"33932","cg09672912"
"33933","cg00654159"
"33934","cg00876757"
"33935","cg07567345"
"33936","cg10068877"
"33937","cg01725474"
"33938","cg10524468"
"33939","cg05992347"
"33940","cg16781340"
"33941","cg08887921"
"33942","cg10113910"
"33943","cg03415617"
"33944","cg05390473"
"33945","cg01452125"
"33946","cg07510714"
"33947","cg02747379"
"33948","cg10414006"
"33949","cg01962727"
"33950","cg02061047"
"33951","cg06024852"
"33952","cg00190596"
"33953","cg07368544"
"33954","cg08124804"
"33955","cg09705457"
"33956","cg08050352"
"33957","cg04913657"
"33958","cg06689688"
"33959","cg03533472"
"33960","cg06340161"
"33961","cg05780543"
"33962","cg01721429"
"33963","cg27496884"
"33964","cg01400516"
"33965","cg04203758"
"33966","cg07973470"
"33967","cg07426820"
"33968","cg01852244"
"33969","cg09388058"
"33970","cg08267115"
"33971","cg05131766"
"33972","cg09312996"
"33973","cg08924777"
"33974","cg08432527"
"33975","cg01468171"
"33976","cg06553107"
"33977","cg01295034"
"33978","cg16419098"
"33979","cg07267515"
"33980","cg16544661"
"33981","cg08464190"
"33982","cg22570122"
"33983","cg00049033"
"33984","cg01517680"
"33985","cg27560452"
"33986","cg09132790"
"33987","cg03931660"
"33988","cg00299737"
"33989","cg03621841"
"33990","cg01899542"
"33991","cg04086531"
"33992","cg26929700"
"33993","cg06968354"
"33994","cg16424178"
"33995","cg23806411"
"33996","cg18861001"
"33997","cg00287636"
"33998","cg09969487"
"33999","cg08138817"
"34000","cg03431137"
"34001","cg27453492"
"34002","cg04906467"
"34003","cg01584448"
"34004","cg08747717"
"34005","cg09450713"
"34006","cg07148304"
"34007","cg03622875"
"34008","cg16616386"
"34009","cg06748153"
"34010","cg26998850"
"34011","cg06490627"
"34012","cg03342530"
"34013","cg01163790"
"34014","cg05779675"
"34015","cg09479452"
"34016","cg07038098"
"34017","cg12637205"
"34018","cg01832935"
"34019","cg08006625"
"34020","cg08878368"
"34021","cg08199953"
"34022","cg04698114"
"34023","cg00582524"
"34024","cg05151154"
"34025","cg08439930"
"34026","cg06274671"
"34027","cg01500945"
"34028","cg03356595"
"34029","cg00683332"
"34030","cg26963797"
"34031","cg09051775"
"34032","cg05550276"
"34033","cg26817217"
"34034","cg08361399"
"34035","cg05788994"
"34036","cg06288634"
"34037","cg12368702"
"34038","cg08681685"
"34039","cg10144400"
"34040","cg04506728"
"34041","cg02429398"
"34042","cg06492821"
"34043","cg02873371"
"34044","cg07161888"
"34045","cg05241839"
"34046","cg04059762"
"34047","cg08467261"
"34048","cg05190533"
"34049","cg26692097"
"34050","cg01214050"
"34051","cg00253658"
"34052","cg09816855"
"34053","cg00647658"
"34054","cg03687532"
"34055","cg04314114"
"34056","cg08279075"
"34057","cg05001964"
"34058","cg08114180"
"34059","cg00226545"
"34060","cg07336350"
"34061","cg26537209"
"34062","cg02194243"
"34063","cg02583618"
"34064","cg04773333"
"34065","cg09919735"
"34066","cg05895353"
"34067","cg00010954"
"34068","cg01594538"
"34069","cg04941630"
"34070","cg03803811"
"34071","cg06191898"
"34072","cg07254066"
"34073","cg09492451"
"34074","cg07455757"
"34075","cg08454455"
"34076","cg00732378"
"34077","cg16473125"
"34078","cg09659661"
"34079","cg01064265"
"34080","cg07541744"
"34081","cg01751134"
"34082","cg09746736"
"34083","cg08613597"
"34084","cg10273340"
"34085","cg06728579"
"34086","cg19145289"
"34087","cg27271486"
"34088","cg19047292"
"34089","cg07700514"
"34090","cg07829842"
"34091","cg00246932"
"34092","cg02667667"
"34093","cg10504751"
"34094","cg08740522"
"34095","cg05797538"
"34096","cg27295963"
"34097","cg08119275"
"34098","cg01910484"
"34099","cg07395075"
"34100","cg00519002"
"34101","cg01110759"
"34102","cg05799507"
"34103","cg06182274"
"34104","cg09477019"
"34105","cg08693344"
"34106","cg01544903"
"34107","cg07791866"
"34108","cg02803037"
"34109","cg01507019"
"34110","cg07717381"
"34111","cg05596720"
"34112","cg03056682"
"34113","cg02493440"
"34114","cg09317371"
"34115","cg03104758"
"34116","cg27524972"
"34117","cg08219183"
"34118","cg06706876"
"34119","cg04784263"
"34120","cg08737152"
"34121","cg08054078"
"34122","cg02916932"
"34123","cg04453552"
"34124","cg05724197"
"34125","cg07313523"
"34126","cg01861389"
"34127","cg06080402"
"34128","cg01540102"
"34129","cg09720205"
"34130","cg03210589"
"34131","cg08557393"
"34132","cg03057173"
"34133","cg01717063"
"34134","cg01067724"
"34135","cg10053355"
"34136","cg08343644"
"34137","cg04098028"
"34138","cg06946541"
"34139","cg00947878"
"34140","cg01035261"
"34141","cg05869503"
"34142","cg04462627"
"34143","cg04370442"
"34144","cg10464529"
"34145","cg04364504"
"34146","cg16637941"
"34147","cg27208052"
"34148","cg08552042"
"34149","cg08943809"
"34150","cg00961326"
"34151","cg05521581"
"34152","cg00488734"
"34153","cg03635578"
"34154","cg16594273"
"34155","cg27053636"
"34156","cg27139117"
"34157","cg05575046"
"34158","cg02515730"
"34159","cg27257683"
"34160","cg08823219"
"34161","cg26644781"
"34162","cg09462089"
"34163","cg02937966"
"34164","cg09431182"
"34165","cg06650115"
"34166","cg09324514"
"34167","cg06841192"
"34168","cg00758881"
"34169","cg08092105"
"34170","cg00581595"
"34171","cg01472538"
"34172","cg26666090"
"34173","cg09132913"
"34174","cg07284286"
"34175","cg03147337"
"34176","cg08855361"
"34177","cg06696917"
"34178","cg05006947"
"34179","cg05830473"
"34180","cg06073139"
"34181","cg03540586"
"34182","cg07681938"
"34183","cg04882273"
"34184","cg26490743"
"34185","cg02370636"
"34186","cg10060191"
"34187","cg05016066"
"34188","cg08398034"
"34189","cg05328057"
"34190","cg03531396"
"34191","cg01164326"
"34192","cg04542433"
"34193","cg10413464"
"34194","cg03870360"
"34195","cg26538590"
"34196","cg01007768"
"34197","cg05993512"
"34198","cg08694199"
"34199","cg05950195"
"34200","cg09106154"
"34201","cg09849405"
"34202","cg16626067"
"34203","cg09854734"
"34204","cg00049664"
"34205","cg05976575"
"34206","cg06445928"
"34207","cg09233013"
"34208","cg26560414"
"34209","cg06314872"
"34210","cg01862266"
"34211","cg10021295"
"34212","cg07436753"
"34213","cg26993213"
"34214","cg08151832"
"34215","cg04953292"
"34216","cg04419012"
"34217","cg08289412"
"34218","cg06998210"
"34219","cg00560547"
"34220","cg06524479"
"34221","cg01532206"
"34222","cg05703096"
"34223","cg07359215"
"34224","cg07442105"
"34225","cg01709119"
"34226","cg05456022"
"34227","cg03997764"
"34228","cg01920373"
"34229","cg10436546"
"34230","cg04781274"
"34231","cg02585091"
"34232","cg27429917"
"34233","cg10233691"
"34234","cg16473610"
"34235","cg05245319"
"34236","cg10488340"
"34237","cg03242101"
"34238","cg01799862"
"34239","cg06279276"
"34240","cg05527491"
"34241","cg05178604"
"34242","cg07961406"
"34243","cg09158826"
"34244","cg02606058"
"34245","cg09974990"
"34246","cg07909359"
"34247","cg09758204"
"34248","cg05533744"
"34249","cg08721338"
"34250","cg09941507"
"34251","cg02487851"
"34252","cg08931102"
"34253","cg07125771"
"34254","cg03748434"
"34255","cg10507099"
"34256","cg10503473"
"34257","cg06297958"
"34258","cg06871772"
"34259","cg04909941"
"34260","cg08036514"
"34261","cg01121712"
"34262","cg10096948"
"34263","cg03821384"
"34264","cg06139166"
"34265","cg02322203"
"34266","cg10434888"
"34267","cg26759515"
"34268","cg07751266"
"34269","cg05966241"
"34270","cg08830672"
"34271","cg05362168"
"34272","cg09302448"
"34273","cg00586537"
"34274","cg06241380"
"34275","cg10218542"
"34276","cg04487155"
"34277","cg01866162"
"34278","cg00716961"
"34279","cg06445873"
"34280","cg04180299"
"34281","cg00846114"
"34282","cg00452882"
"34283","cg09316954"
"34284","cg06748511"
"34285","cg09268125"
"34286","cg04788956"
"34287","cg07064331"
"34288","cg03675884"
"34289","cg01307442"
"34290","cg03338348"
"34291","cg04518928"
"34292","cg07460449"
"34293","cg07251194"
"34294","cg02793854"
"34295","cg04030584"
"34296","cg07392532"
"34297","cg00299418"
"34298","cg26434278"
"34299","cg05244029"
"34300","cg01939117"
"34301","cg02117197"
"34302","cg09432138"
"34303","cg16672503"
"34304","cg01756421"
"34305","cg01068601"
"34306","cg02667487"
"34307","cg16456503"
"34308","cg06561044"
"34309","cg05184917"
"34310","cg06134860"
"34311","cg09581611"
"34312","cg03498383"
"34313","cg08520423"
"34314","cg02893490"
"34315","cg06752618"
"34316","cg06866814"
"34317","cg04960941"
"34318","cg03079559"
"34319","cg04202511"
"34320","cg07981599"
"34321","cg07026259"
"34322","cg03967182"
"34323","cg08221093"
"34324","cg00285314"
"34325","cg09049717"
"34326","cg01660934"
"34327","cg00944421"
"34328","cg04328477"
"34329","cg02367850"
"34330","cg01106354"
"34331","cg00220955"
"34332","cg06647218"
"34333","cg04353881"
"34334","cg01837631"
"34335","cg09779635"
"34336","cg06089844"
"34337","cg00894222"
"34338","cg06745885"
"34339","cg09835421"
"34340","cg05110241"
"34341","cg08937732"
"34342","cg09578614"
"34343","cg04464276"
"34344","cg08890345"
"34345","cg22116290"
"34346","cg05676789"
"34347","cg16694003"
"34348","cg08694014"
"34349","cg09202227"
"34350","cg10343447"
"34351","cg05344692"
"34352","cg09104050"
"34353","cg10450421"
"34354","cg27268840"
"34355","cg02202600"
"34356","cg16373202"
"34357","cg01231543"
"34358","cg05785947"
"34359","cg01857829"
"34360","cg01251360"
"34361","cg01650965"
"34362","cg04039784"
"34363","cg00505936"
"34364","cg09288606"
"34365","cg02636461"
"34366","cg01157883"
"34367","cg05326918"
"34368","cg10120807"
"34369","cg00784051"
"34370","cg26945100"
"34371","cg19118262"
"34372","cg26574080"
"34373","cg16456906"
"34374","cg26709343"
"34375","cg04969331"
"34376","cg08284713"
"34377","cg10279124"
"34378","cg05622441"
"34379","cg08047293"
"34380","cg16659480"
"34381","cg17985281"
"34382","cg03786933"
"34383","cg04591563"
"34384","cg03346415"
"34385","cg26860604"
"34386","cg07576996"
"34387","cg27468401"
"34388","cg07006158"
"34389","cg01439854"
"34390","cg08369870"
"34391","cg03564166"
"34392","cg08034613"
"34393","cg01269537"
"34394","cg09271671"
"34395","cg05285606"
"34396","cg00265317"
"34397","cg03929570"
"34398","cg09135056"
"34399","cg01008263"
"34400","cg01447350"
"34401","cg04012053"
"34402","cg10331424"
"34403","cg06933816"
"34404","cg01834160"
"34405","cg03146981"
"34406","cg27665181"
"34407","cg09615821"
"34408","cg08201451"
"34409","cg07888926"
"34410","cg05408370"
"34411","cg08597761"
"34412","cg09918510"
"34413","cg26522244"
"34414","cg07108002"
"34415","cg10379472"
"34416","cg07763516"
"34417","cg04311557"
"34418","cg02955476"
"34419","cg07477867"
"34420","cg06411322"
"34421","cg03865041"
"34422","cg09931891"
"34423","cg08870933"
"34424","cg08225020"
"34425","cg10424330"
"34426","cg00154443"
"34427","cg16345355"
"34428","cg16503601"
"34429","cg05274464"
"34430","cg02250291"
"34431","cg10190104"
"34432","cg00329943"
"34433","cg05504270"
"34434","cg07209034"
"34435","cg02246055"
"34436","cg04101363"
"34437","cg09858224"
"34438","cg26573797"
"34439","cg07427605"
"34440","cg26474270"
"34441","cg03463523"
"34442","cg06984903"
"34443","cg02087356"
"34444","cg06127256"
"34445","cg07178278"
"34446","cg04234238"
"34447","cg07666734"
"34448","cg08598838"
"34449","cg05620814"
"34450","cg04459481"
"34451","cg03325406"
"34452","cg09830308"
"34453","cg04425521"
"34454","cg26626185"
"34455","cg05880441"
"34456","cg07200850"
"34457","cg00105606"
"34458","cg06010356"
"34459","cg04128307"
"34460","cg04871835"
"34461","cg05828191"
"34462","cg07559653"
"34463","cg00004883"
"34464","cg00897404"
"34465","cg02328807"
"34466","cg01215963"
"34467","cg09445727"
"34468","cg06949837"
"34469","cg00151810"
"34470","cg00898447"
"34471","cg08001742"
"34472","cg09270247"
"34473","cg07449094"
"34474","cg07201456"
"34475","cg07176884"
"34476","cg27383335"
"34477","cg02966076"
"34478","cg01185350"
"34479","cg26577454"
"34480","cg02458088"
"34481","cg09546168"
"34482","cg27430961"
"34483","cg01504555"
"34484","cg06128999"
"34485","cg05178576"
"34486","cg07568194"
"34487","cg09480307"
"34488","cg03385846"
"34489","cg06165506"
"34490","cg07821427"
"34491","cg03601549"
"34492","cg09422450"
"34493","cg06395091"
"34494","cg02461391"
"34495","cg06919916"
"34496","cg06653898"
"34497","cg07076358"
"34498","cg03284308"
"34499","cg08591886"
"34500","cg16408938"
"34501","cg05349980"
"34502","cg27203437"
"34503","cg08020762"
"34504","cg08557876"
"34505","cg09050779"
"34506","cg06391046"
"34507","cg05083852"
"34508","cg05438708"
"34509","cg16583186"
"34510","cg09282336"
"34511","cg08876518"
"34512","cg27344162"
"34513","cg04897892"
"34514","cg08682723"
"34515","cg27396760"
"34516","cg02282640"
"34517","cg07001901"
"34518","cg05684569"
"34519","cg09695187"
"34520","cg10147797"
"34521","cg07318110"
"34522","cg07301944"
"34523","cg00591353"
"34524","cg05518022"
"34525","cg00900105"
"34526","cg00490648"
"34527","cg07319108"
"34528","cg27426447"
"34529","cg02566611"
"34530","cg04136445"
"34531","cg16457916"
"34532","cg07978099"
"34533","cg01702744"
"34534","cg03287936"
"34535","cg08089011"
"34536","cg00172803"
"34537","cg06156729"
"34538","cg06287371"
"34539","cg03515246"
"34540","cg04031383"
"34541","cg02682142"
"34542","cg05687194"
"34543","cg09925621"
"34544","cg10274403"
"34545","cg10106505"
"34546","cg07732693"
"34547","cg04497927"
"34548","cg10246871"
"34549","cg05185311"
"34550","cg06664668"
"34551","cg06878649"
"34552","cg05383931"
"34553","cg04342425"
"34554","cg05926918"
"34555","cg27176796"
"34556","cg27112317"
"34557","cg09917486"
"34558","cg04294658"
"34559","cg09197397"
"34560","cg02484335"
"34561","cg03738384"
"34562","cg07126095"
"34563","cg01399477"
"34564","cg04782002"
"34565","cg05962793"
"34566","cg01995145"
"34567","cg16660891"
"34568","cg00263677"
"34569","cg07927308"
"34570","cg06250127"
"34571","cg00656931"
"34572","cg26955580"
"34573","cg00558315"
"34574","cg02213678"
"34575","cg03543954"
"34576","cg02510185"
"34577","cg26772894"
"34578","cg03700402"
"34579","cg07499673"
"34580","cg09047734"
"34581","cg02562519"
"34582","cg09386420"
"34583","cg26559829"
"34584","cg07508304"
"34585","cg04591650"
"34586","cg05832869"
"34587","cg09437523"
"34588","cg07310671"
"34589","cg08920252"
"34590","cg00950706"
"34591","cg10198479"
"34592","cg06086243"
"34593","cg01782247"
"34594","cg08654960"
"34595","cg06984848"
"34596","cg05945844"
"34597","cg05540639"
"34598","cg00537837"
"34599","cg01498641"
"34600","cg08006672"
"34601","cg10227280"
"34602","cg08412913"
"34603","cg08297616"
"34604","cg06246199"
"34605","cg02198144"
"34606","cg09556515"
"34607","cg09909115"
"34608","cg05959229"
"34609","cg01615861"
"34610","cg05574053"
"34611","cg04718447"
"34612","cg09635866"
"34613","cg10163338"
"34614","cg06601071"
"34615","cg02622601"
"34616","cg05318705"
"34617","cg00803580"
"34618","cg02569718"
"34619","cg03513682"
"34620","cg07990880"
"34621","cg02479497"
"34622","cg04231085"
"34623","cg10255879"
"34624","cg00835825"
"34625","cg07532353"
"34626","cg01727408"
"34627","cg00405824"
"34628","cg16679302"
"34629","cg09973416"
"34630","cg01939212"
"34631","cg06135480"
"34632","cg08443851"
"34633","cg05746407"
"34634","cg06781563"
"34635","cg16538178"
"34636","cg07301329"
"34637","cg03748857"
"34638","cg08455781"
"34639","cg01397513"
"34640","cg04148089"
"34641","cg26648465"
"34642","cg08017189"
"34643","cg04317076"
"34644","cg02817932"
"34645","cg09250149"
"34646","cg03004860"
"34647","cg26657404"
"34648","cg08899895"
"34649","cg07784872"
"34650","cg27158386"
"34651","cg04624689"
"34652","cg04372823"
"34653","cg27051119"
"34654","cg07493596"
"34655","cg00250524"
"34656","cg26967566"
"34657","cg26992566"
"34658","cg02308245"
"34659","cg08152499"
"34660","cg00522384"
"34661","cg16506072"
"34662","cg06911613"
"34663","cg06349450"
"34664","cg10334323"
"34665","cg16702747"
"34666","cg02261047"
"34667","cg03848483"
"34668","cg08215318"
"34669","cg08787837"
"34670","cg06375652"
"34671","cg09579685"
"34672","cg10449665"
"34673","cg09962925"
"34674","cg03890951"
"34675","cg10113760"
"34676","cg09441873"
"34677","cg01249360"
"34678","cg09813874"
"34679","cg16709904"
"34680","cg10150962"
"34681","cg01519508"
"34682","cg07708286"
"34683","cg07230359"
"34684","cg07917546"
"34685","cg00108351"
"34686","cg07179078"
"34687","cg07136023"
"34688","cg07769121"
"34689","cg06675147"
"34690","cg16630791"
"34691","cg09586080"
"34692","cg07056644"
"34693","cg06834912"
"34694","cg10050816"
"34695","cg02339752"
"34696","cg04297067"
"34697","cg00986610"
"34698","cg02060039"
"34699","cg03933756"
"34700","cg03743753"
"34701","cg16540921"
"34702","cg26436829"
"34703","cg10448808"
"34704","cg02943578"
"34705","cg08384637"
"34706","cg26948907"
"34707","cg00426486"
"34708","cg09490756"
"34709","cg27391627"
"34710","cg01063579"
"34711","cg01829817"
"34712","cg10332116"
"34713","cg05457730"
"34714","cg05076697"
"34715","cg03374231"
"34716","cg03685886"
"34717","cg07469546"
"34718","cg16563241"
"34719","cg08569253"
"34720","cg05490489"
"34721","cg02830202"
"34722","cg09610767"
"34723","cg04482762"
"34724","cg27494164"
"34725","cg27508281"
"34726","cg03176964"
"34727","cg02644052"
"34728","cg02150077"
"34729","cg06164973"
"34730","cg01953615"
"34731","cg08419921"
"34732","cg07478240"
"34733","cg03923640"
"34734","cg03925642"
"34735","cg01367424"
"34736","cg06640607"
"34737","cg09356014"
"34738","cg02552868"
"34739","cg05820157"
"34740","cg09642825"
"34741","cg02619005"
"34742","cg06402602"
"34743","cg26995992"
"34744","cg09880724"
"34745","cg06045579"
"34746","cg07696310"
"34747","cg09211521"
"34748","cg06545761"
"34749","cg02828564"
"34750","cg01517364"
"34751","cg00052433"
"34752","cg06435511"
"34753","cg03684571"
"34754","cg00346244"
"34755","cg04316925"
"34756","cg05783134"
"34757","cg02032299"
"34758","cg03299891"
"34759","cg27269196"
"34760","cg05285352"
"34761","cg01826254"
"34762","cg00732538"
"34763","cg03605226"
"34764","cg04191403"
"34765","cg04586299"
"34766","cg16590635"
"34767","cg04245248"
"34768","cg08187983"
"34769","cg16533812"
"34770","cg00426425"
"34771","cg26819757"
"34772","cg02426611"
"34773","cg26764761"
"34774","cg27000161"
"34775","cg07172242"
"34776","cg00612905"
"34777","cg05756745"
"34778","cg00628919"
"34779","cg04869514"
"34780","cg01649317"
"34781","cg08204714"
"34782","cg06545033"
"34783","cg09355310"
"34784","cg00270654"
"34785","cg05304979"
"34786","cg07041681"
"34787","cg02402630"
"34788","cg04145522"
"34789","cg27338807"
"34790","cg08734237"
"34791","cg07904900"
"34792","cg09461072"
"34793","cg07503662"
"34794","cg09765815"
"34795","cg16650955"
"34796","cg08076462"
"34797","cg09254049"
"34798","cg11888757"
"34799","cg09562174"
"34800","cg01399981"
"34801","cg03966449"
"34802","cg26573923"
"34803","cg01412419"
"34804","cg00025439"
"34805","cg00653312"
"34806","cg10034481"
"34807","cg07021906"
"34808","cg10099957"
"34809","cg09285525"
"34810","cg01829163"
"34811","cg06665333"
"34812","cg06492111"
"34813","cg02614661"
"34814","cg07067659"
"34815","cg10019392"
"34816","cg07544223"
"34817","cg03550864"
"34818","cg06629088"
"34819","cg08500872"
"34820","cg26809488"
"34821","cg04067574"
"34822","cg06050784"
"34823","cg09395187"
"34824","cg01573921"
"34825","cg05193662"
"34826","cg01616967"
"34827","cg04510420"
"34828","cg08684535"
"34829","cg16791218"
"34830","cg01118653"
"34831","cg08161325"
"34832","cg05761458"
"34833","cg03926906"
"34834","cg04816798"
"34835","cg16436421"
"34836","cg01897156"
"34837","cg02102807"
"34838","cg27180298"
"34839","cg08202708"
"34840","cg10278915"
"34841","cg03130090"
"34842","cg16664996"
"34843","cg00934299"
"34844","cg06184647"
"34845","cg04245568"
"34846","cg06552969"
"34847","cg02270420"
"34848","cg01095004"
"34849","cg10109731"
"34850","cg08364970"
"34851","cg09364677"
"34852","cg02630233"
"34853","cg01263631"
"34854","cg26700277"
"34855","cg03314029"
"34856","cg03035213"
"34857","cg05603784"
"34858","cg00808918"
"34859","cg02194300"
"34860","cg07439859"
"34861","cg06816077"
"34862","cg08523848"
"34863","cg02383666"
"34864","cg01242145"
"34865","cg08478121"
"34866","cg00352652"
"34867","cg05446615"
"34868","cg04228827"
"34869","cg03080043"
"34870","cg00164583"
"34871","cg05452084"
"34872","cg06480238"
"34873","cg09535526"
"34874","cg02609850"
"34875","cg16406030"
"34876","cg02944617"
"34877","cg27367235"
"34878","cg01879870"
"34879","cg00946979"
"34880","cg04247152"
"34881","cg00652332"
"34882","cg06161317"
"34883","cg05142677"
"34884","cg07259732"
"34885","cg00366505"
"34886","cg08665249"
"34887","cg03553080"
"34888","cg07983907"
"34889","cg07794885"
"34890","cg26686608"
"34891","cg05463589"
"34892","cg01612095"
"34893","cg03787864"
"34894","cg08843517"
"34895","cg03125427"
"34896","cg10246531"
"34897","cg05744675"
"34898","cg00827853"
"34899","cg07444898"
"34900","cg27074530"
"34901","cg06997416"
"34902","cg07004970"
"34903","cg03682568"
"34904","cg00546448"
"34905","cg04444959"
"34906","cg05566591"
"34907","cg02846715"
"34908","cg00210042"
"34909","cg03150647"
"34910","cg02804114"
"34911","cg09921392"
"34912","cg27464157"
"34913","cg06379589"
"34914","cg26922780"
"34915","cg00558804"
"34916","cg03776194"
"34917","cg06304787"
"34918","cg00034003"
"34919","cg00957223"
"34920","cg26786172"
"34921","cg26878675"
"34922","cg01712359"
"34923","cg27087555"
"34924","cg06751612"
"34925","cg05544885"
"34926","cg09521490"
"34927","cg16499166"
"34928","cg01011276"
"34929","cg02190597"
"34930","cg02154436"
"34931","cg02600679"
"34932","cg09201499"
"34933","cg09854828"
"34934","cg01699600"
"34935","cg27630153"
"34936","cg00815862"
"34937","cg04376887"
"34938","cg02115850"
"34939","cg02327464"
"34940","cg06320420"
"34941","cg07769176"
"34942","cg06838921"
"34943","cg27454894"
"34944","cg27262702"
"34945","cg01183711"
"34946","cg04428290"
"34947","cg07708818"
"34948","cg06680609"
"34949","cg00256081"
"34950","cg04564245"
"34951","cg16802439"
"34952","cg07364608"
"34953","cg08696261"
"34954","cg04975846"
"34955","cg09684187"
"34956","cg00524296"
"34957","cg04996089"
"34958","cg02770947"
"34959","cg03373771"
"34960","cg08846558"
"34961","cg27130240"
"34962","cg09030685"
"34963","cg02087101"
"34964","cg00460789"
"34965","cg05240948"
"34966","cg00957684"
"34967","cg03034934"
"34968","cg10331100"
"34969","cg06978336"
"34970","cg04606653"
"34971","cg00762830"
"34972","cg06771256"
"34973","cg00582583"
"34974","cg26927634"
"34975","cg26810779"
"34976","cg27489939"
"34977","cg00492741"
"34978","cg07196216"
"34979","cg06982885"
"34980","cg06832898"
"34981","cg03797660"
"34982","cg02948862"
"34983","cg07625774"
"34984","cg06436854"
"34985","cg08047086"
"34986","cg03835547"
"34987","cg09238332"
"34988","cg00318643"
"34989","cg08375882"
"34990","cg05492818"
"34991","cg09780964"
"34992","cg08362283"
"34993","cg10268509"
"34994","cg26595006"
"34995","cg03406609"
"34996","cg01937601"
"34997","cg06913349"
"34998","cg00630420"
"34999","cg07130639"
"35000","cg06359492"
"35001","cg16451525"
"35002","cg08935864"
"35003","cg04388767"
"35004","cg07192734"
"35005","cg00144414"
"35006","cg04645818"
"35007","cg26511997"
"35008","cg09428893"
"35009","cg02648441"
"35010","cg27347146"
"35011","cg05901543"
"35012","cg01729116"
"35013","cg08449049"
"35014","cg10344301"
"35015","cg04967494"
"35016","cg07591403"
"35017","cg00588720"
"35018","cg07850527"
"35019","cg03580106"
"35020","cg00258976"
"35021","cg16567770"
"35022","cg05602200"
"35023","cg03558177"
"35024","cg06441001"
"35025","cg10008589"
"35026","cg26885517"
"35027","cg00469395"
"35028","cg01197871"
"35029","cg05860195"
"35030","cg04035353"
"35031","cg04381043"
"35032","cg03162686"
"35033","cg06636372"
"35034","cg01687267"
"35035","cg27207530"
"35036","cg04503319"
"35037","cg05160336"
"35038","cg16699022"
"35039","cg08311935"
"35040","cg01523769"
"35041","cg06395392"
"35042","cg05507697"
"35043","cg00432497"
"35044","cg01881136"
