"","x"
"12250","cg06301726"
"12251","cg03486307"
"12252","cg01691827"
"12253","cg09360770"
"12254","cg04645050"
"12255","cg08645670"
"12256","cg05933997"
"12257","cg01147352"
"12258","cg00104167"
"12259","cg08806779"
"12260","cg07304536"
"12261","cg27605701"
"12262","cg27539733"
"12263","cg05541311"
"12264","cg08135950"
"12265","cg01571169"
"12266","cg26593722"
"12267","cg27548450"
"12268","cg17460558"
"12269","cg08989214"
"12270","cg16788656"
"12271","cg09245584"
"12272","cg03834411"
"12273","cg02086457"
"12274","cg07721872"
"12275","cg01124529"
"12276","cg10460813"
"12277","cg00782772"
"12278","cg04120407"
"12279","cg05393733"
"12280","cg08710629"
"12281","cg08971041"
"12282","cg02558205"
"12283","cg07327967"
"12284","cg05224642"
"12285","cg26605774"
"12286","cg08808042"
"12287","cg09467078"
"12288","cg01089838"
"12289","cg05058069"
"12290","cg27627876"
"12291","cg03395651"
"12292","cg00737916"
"12293","cg26889677"
"12294","cg08718459"
"12295","cg08795589"
"12296","cg27142020"
"12297","cg26608486"
"12298","cg20244798"
"12299","cg05279149"
"12300","cg26902127"
"12301","cg09789939"
"12302","cg06099697"
"12303","cg16559361"
"12304","cg03310838"
"12305","cg10095533"
"12306","cg05242494"
"12307","cg05211050"
"12308","cg00340847"
"12309","cg04801098"
"12310","cg05378609"
"12311","cg02607605"
"12312","cg26605427"
"12313","cg27578963"
"12314","cg07067448"
"12315","cg02806032"
"12316","cg08255475"
"12317","cg07443485"
"12318","cg06757180"
"12319","cg02010324"
"12320","cg08999742"
"12321","cg02461502"
"12322","cg02512021"
"12323","cg05489661"
"12324","cg00493358"
"12325","cg05540133"
"12326","cg06521472"
"12327","cg26776806"
"12328","cg03040848"
"12329","cg01712159"
"12330","cg06460328"
"12331","cg05557991"
"12332","cg02167055"
"12333","cg01534572"
"12334","cg07599366"
"12335","cg09437994"
"12336","cg08786136"
"12337","cg04444104"
"12338","cg27600804"
"12339","cg09594635"
"12340","cg01910494"
"12341","cg10529638"
"12342","cg10398761"
"12343","cg06615999"
"12344","cg05203814"
"12345","cg03443017"
"12346","cg27334271"
"12347","cg04155147"
"12348","cg01390039"
"12349","cg03847052"
"12350","cg02500806"
"12351","cg08866814"
"12352","cg16593941"
"12353","cg04396454"
"12354","cg09274451"
"12355","cg05071195"
"12356","cg03633073"
"12357","cg16623734"
"12358","cg10164272"
"12359","cg06365976"
"12360","cg05749855"
"12361","cg26547698"
"12362","cg06287395"
"12363","cg08438650"
"12364","cg03169557"
"12365","cg10227312"
"12366","cg01279418"
"12367","cg07613994"
"12368","cg06278461"
"12369","cg18555348"
"12370","cg07798295"
"12371","cg05358715"
"12372","cg27189395"
"12373","cg08892416"
"12374","cg05062674"
"12375","cg05658771"
"12376","cg06645120"
"12377","cg09616061"
"12378","cg09308613"
"12379","cg04477005"
"12380","cg03790189"
"12381","cg01511465"
"12382","cg04513015"
"12383","cg16575590"
"12384","cg03818569"
"12385","cg03277550"
"12386","cg02287056"
"12387","cg16445596"
"12388","cg14143069"
"12389","cg09012633"
"12390","cg22758104"
"12391","cg12246608"
"12392","cg19242851"
"12393","cg25416149"
"12394","cg17316718"
"12395","cg26041076"
"12396","cg16791721"
"12397","cg00328418"
"12398","cg14059340"
"12399","cg21136399"
"12400","cg08644058"
"12401","cg06373723"
"12402","cg20480723"
"12403","cg09969776"
"12404","cg04183232"
"12405","cg23926615"
"12406","cg15971496"
"12407","cg14318679"
"12408","cg06673794"
"12409","cg09375892"
"12410","cg24015037"
"12411","cg06265760"
"12412","cg13894087"
"12413","cg23730222"
"12414","cg25232397"
"12415","cg02824818"
"12416","cg18229049"
"12417","cg20565046"
"12418","cg25659288"
"12419","cg20945055"
"12420","cg09780231"
"12421","cg02724608"
"12422","cg11868940"
"12423","cg10662901"
"12424","cg14758740"
"12425","cg15946904"
"12426","cg11255590"
"12427","cg13113642"
"12428","cg02881866"
"12429","cg08458121"
"12430","cg08632711"
"12431","cg11424456"
"12432","cg03190986"
"12433","cg02089963"
"12434","cg22569305"
"12435","cg03079497"
"12436","cg06126721"
"12437","cg12683602"
"12438","cg08677655"
"12439","cg12357364"
"12440","cg26273005"
"12441","cg21824343"
"12442","cg07583981"
"12443","cg19228665"
"12444","cg04743758"
"12445","cg07974531"
"12446","cg26408777"
"12447","cg19051036"
"12448","cg14809226"
"12449","cg25893992"
"12450","cg18051461"
"12451","cg02756676"
"12452","cg08594632"
"12453","cg17648080"
"12454","cg14503165"
"12455","cg18083305"
"12456","cg00906435"
"12457","cg25660188"
"12458","cg16613143"
"12459","cg23948730"
"12460","cg02621988"
"12461","cg03422895"
"12462","cg11990813"
"12463","cg13443733"
"12464","cg22675660"
"12465","cg25028189"
"12466","cg24548754"
"12467","cg17502037"
"12468","cg20488857"
"12469","cg01006609"
"12470","cg21465150"
"12471","cg24748448"
"12472","cg02212339"
"12473","cg25222319"
"12474","cg03531984"
"12475","cg23148992"
"12476","cg06470149"
"12477","cg02041137"
"12478","cg06066088"
"12479","cg22233844"
"12480","cg25382652"
"12481","cg06463185"
"12482","cg10250833"
"12483","cg06799298"
"12484","cg10362320"
"12485","cg11482879"
"12486","cg04012562"
"12487","cg10047026"
"12488","cg13376290"
"12489","cg24751717"
"12490","cg12639169"
"12491","cg24122498"
"12492","cg23899285"
"12493","cg18960307"
"12494","cg00663068"
"12495","cg03652711"
"12496","cg04432599"
"12497","cg14624505"
"12498","cg01035812"
"12499","cg27657473"
"12500","cg10706642"
"12501","cg10410165"
"12502","cg00815593"
"12503","cg16850458"
"12504","cg03995300"
"12505","cg02632852"
"12506","cg19979355"
"12507","cg02414034"
"12508","cg17986651"
"12509","cg04483336"
"12510","cg11829380"
"12511","cg07283595"
"12512","cg03886801"
"12513","cg05270084"
"12514","cg08819023"
"12515","cg16852323"
"12516","cg12473340"
"12517","cg04462567"
"12518","cg02704946"
"12519","cg20159152"
"12520","cg21955686"
"12521","cg11548462"
"12522","cg26782108"
"12523","cg26502852"
"12524","cg11313429"
"12525","cg09737314"
"12526","cg05952666"
"12527","cg03712541"
"12528","cg19967433"
"12529","cg05653753"
"12530","cg21218476"
"12531","cg26892702"
"12532","cg11029808"
"12533","cg23304785"
"12534","cg09835424"
"12535","cg07173832"
"12536","cg01479911"
"12537","cg22748698"
"12538","cg26610057"
"12539","cg04830442"
"12540","cg20994022"
"12541","cg11260709"
"12542","cg21509931"
"12543","cg03066485"
"12544","cg02676175"
"12545","cg20116579"
"12546","cg02318779"
"12547","cg16041959"
"12548","cg03461559"
"12549","cg21981500"
"12550","cg14008134"
"12551","cg10723711"
"12552","cg19440264"
"12553","cg09215551"
"12554","cg09739442"
"12555","cg21785455"
"12556","cg13829089"
"12557","cg13748340"
"12558","cg26652532"
"12559","cg14916228"
"12560","cg18317349"
"12561","cg22127773"
"12562","cg25732961"
"12563","cg21845633"
"12564","cg16732970"
"12565","cg10201370"
"12566","cg07428439"
"12567","cg13377102"
"12568","cg14720888"
"12569","cg14282407"
"12570","cg03024678"
"12571","cg21903994"
"12572","cg17342064"
"12573","cg07564175"
"12574","cg06482074"
"12575","cg11301069"
"12576","cg12496710"
"12577","cg25485991"
"12578","cg06218622"
"12579","cg09285593"
"12580","cg25194055"
"12581","cg12459718"
"12582","cg14312018"
"12583","cg17212698"
"12584","cg17658213"
"12585","cg05562381"
"12586","cg25565098"
"12587","cg12633739"
"12588","cg24175817"
"12589","cg23009044"
"12590","cg15818905"
"12591","cg10665961"
"12592","cg11350833"
"12593","cg15837531"
"12594","cg25495024"
"12595","cg13898605"
"12596","cg11312462"
"12597","cg16502865"
"12598","cg00627045"
"12599","cg22906924"
"12600","cg17652616"
"12601","cg03550205"
"12602","cg10663370"
"12603","cg04591843"
"12604","cg13443605"
"12605","cg10895973"
"12606","cg17171801"
"12607","cg19175649"
"12608","cg03642695"
"12609","cg22718140"
"12610","cg18972666"
"12611","cg18002814"
"12612","cg07133692"
"12613","cg26894438"
"12614","cg16401312"
"12615","cg11328403"
"12616","cg13180678"
"12617","cg11152364"
"12618","cg21842199"
"12619","cg10637938"
"12620","cg23244169"
"12621","cg08165592"
"12622","cg21794518"
"12623","cg04887328"
"12624","cg23842572"
"12625","cg19016444"
"12626","cg07530530"
"12627","cg26043529"
"12628","cg16696035"
"12629","cg15166711"
"12630","cg12923933"
"12631","cg14819132"
"12632","cg19447962"
"12633","cg25927164"
"12634","cg19439123"
"12635","cg05217397"
"12636","cg09494646"
"12637","cg19931178"
"12638","cg17170741"
"12639","cg04398451"
"12640","cg25231832"
"12641","cg01223221"
"12642","cg24318263"
"12643","cg22727368"
"12644","cg26378065"
"12645","cg07950122"
"12646","cg02166927"
"12647","cg25390199"
"12648","cg19157647"
"12649","cg02998992"
"12650","cg07899794"
"12651","cg26640205"
"12652","cg16674433"
"12653","cg15971010"
"12654","cg14396505"
"12655","cg01461856"
"12656","cg17218435"
"12657","cg02058408"
"12658","cg14560110"
"12659","cg24741225"
"12660","cg03238075"
"12661","cg20898347"
"12662","cg04021549"
"12663","cg05351175"
"12664","cg11469540"
"12665","cg25677314"
"12666","cg27056599"
"12667","cg16366763"
"12668","cg24004178"
"12669","cg02789515"
"12670","cg00123800"
"12671","cg12315892"
"12672","cg07704981"
"12673","cg12765382"
"12674","cg02169125"
"12675","cg18536123"
"12676","cg03598754"
"12677","cg10542446"
"12678","cg20050012"
"12679","cg07175191"
"12680","cg07300597"
"12681","cg12873610"
"12682","cg02850487"
"12683","cg04295815"
"12684","cg03874965"
"12685","cg12456777"
"12686","cg09479241"
"12687","cg27118062"
"12688","cg02662840"
"12689","cg23162510"
"12690","cg14698339"
"12691","cg02049041"
"12692","cg06815017"
"12693","cg27052564"
"12694","cg21489863"
"12695","cg09679979"
"12696","cg01406758"
"12697","cg00653081"
"12698","cg03739177"
"12699","cg23473955"
"12700","cg02456708"
"12701","cg20565741"
"12702","cg04568355"
"12703","cg17369088"
"12704","cg03350141"
"12705","cg26982829"
"12706","cg12708852"
"12707","cg04740002"
"12708","cg08187083"
"12709","cg14520901"
"12710","cg06024236"
"12711","cg14257814"
"12712","cg21269781"
"12713","cg17055821"
"12714","cg14518178"
"12715","cg09460159"
"12716","cg24550644"
"12717","cg26381501"
"12718","cg24432120"
"12719","cg10451253"
"12720","cg18453874"
"12721","cg17143565"
"12722","cg05504685"
"12723","cg14380270"
"12724","cg21930351"
"12725","cg13542090"
"12726","cg25951501"
"12727","cg24149295"
"12728","cg25309759"
"12729","cg26531901"
"12730","cg13326172"
"12731","cg25172682"
"12732","cg14564692"
"12733","cg07880005"
"12734","cg27177195"
"12735","cg05174899"
"12736","cg15640539"
"12737","cg06050495"
"12738","cg16364121"
"12739","cg26946821"
"12740","cg04993975"
"12741","cg05527869"
"12742","cg05593834"
"12743","cg10689404"
"12744","cg12740148"
"12745","cg18269801"
"12746","cg01758623"
"12747","cg05013942"
"12748","cg08410301"
"12749","cg09463047"
"12750","cg00997648"
"12751","cg15018350"
"12752","cg21564965"
"12753","cg12210418"
"12754","cg07700581"
"12755","cg14330713"
"12756","cg01749778"
"12757","cg04489856"
"12758","cg17337668"
"12759","cg18868622"
"12760","cg16545499"
"12761","cg01690366"
"12762","cg19016110"
"12763","cg19760250"
"12764","cg22230584"
"12765","cg26419584"
"12766","cg16207110"
"12767","cg23994303"
"12768","cg02443072"
"12769","cg19594156"
"12770","cg06947852"
"12771","cg18244764"
"12772","cg10213328"
"12773","cg06804879"
"12774","cg27500298"
"12775","cg27544759"
"12776","cg08170745"
"12777","cg06862673"
"12778","cg24072885"
"12779","cg23885108"
"12780","cg04555982"
"12781","cg22534110"
"12782","cg24544134"
"12783","cg21687478"
"12784","cg09133953"
"12785","cg17355719"
"12786","cg23836594"
"12787","cg08500763"
"12788","cg02150526"
"12789","cg07472953"
"12790","cg03152602"
"12791","cg23969309"
"12792","cg15446939"
"12793","cg00443673"
"12794","cg14603620"
"12795","cg04173528"
"12796","cg18125573"
"12797","cg07248223"
"12798","cg11347840"
"12799","cg07830534"
"12800","cg21291771"
"12801","cg11274464"
"12802","cg13002493"
"12803","cg02893823"
"12804","cg13990177"
"12805","cg17630641"
"12806","cg00618626"
"12807","cg09850289"
"12808","cg18418651"
"12809","cg24350213"
"12810","cg02038468"
"12811","cg27544799"
"12812","cg09221413"
"12813","cg13795379"
"12814","cg13092355"
"12815","cg10871529"
"12816","cg09575037"
"12817","cg14826331"
"12818","cg12781834"
"12819","cg20099018"
"12820","cg19897567"
"12821","cg07335397"
"12822","cg07168142"
"12823","cg04276951"
"12824","cg20745568"
"12825","cg05289873"
"12826","cg23905542"
"12827","cg06306927"
"12828","cg02335527"
"12829","cg04809622"
"12830","cg09804439"
"12831","cg18183406"
"12832","cg11804833"
"12833","cg20126647"
"12834","cg11636557"
"12835","cg19618279"
"12836","cg10372372"
"12837","cg05756415"
"12838","cg04533380"
"12839","cg26470479"
"12840","cg03862414"
"12841","cg06406300"
"12842","cg11230222"
"12843","cg11851772"
"12844","cg12874243"
"12845","cg10533978"
"12846","cg14457782"
"12847","cg17460285"
"12848","cg18426444"
"12849","cg23649161"
"12850","cg17252669"
"12851","cg22501899"
"12852","cg17225407"
"12853","cg12984107"
"12854","cg26891576"
"12855","cg16006004"
"12856","cg18045093"
"12857","cg15109179"
"12858","cg26081003"
"12859","cg24008544"
"12860","cg19266945"
"12861","cg12708336"
"12862","cg11908202"
"12863","cg08111682"
"12864","cg02136628"
"12865","cg18256949"
"12866","cg21620087"
"12867","cg10182243"
"12868","cg13682044"
"12869","cg20702314"
"12870","cg07945335"
"12871","cg13845634"
"12872","cg12350592"
"12873","cg07739179"
"12874","cg10172783"
"12875","cg19163395"
"12876","cg17842157"
"12877","cg16608636"
"12878","cg15606388"
"12879","cg16262623"
"12880","cg05568761"
"12881","cg25653802"
"12882","cg03936721"
"12883","cg20045910"
"12884","cg05636593"
"12885","cg22078805"
"12886","cg07929961"
"12887","cg11812775"
"12888","cg18307912"
"12889","cg17203313"
"12890","cg24417621"
"12891","cg14559369"
"12892","cg15193461"
"12893","cg24042242"
"12894","cg25905674"
"12895","cg13304350"
"12896","cg07531037"
"12897","cg11645098"
"12898","cg18026225"
"12899","cg11028313"
"12900","cg26634885"
"12901","cg18053085"
"12902","cg27395066"
"12903","cg11326919"
"12904","cg26742995"
"12905","cg07370464"
"12906","cg01656180"
"12907","cg27244773"
"12908","cg17881910"
"12909","cg13947929"
"12910","cg20099416"
"12911","cg10780632"
"12912","cg19156875"
"12913","cg19276540"
"12914","cg24612059"
"12915","cg17554502"
"12916","cg27185128"
"12917","cg11323186"
"12918","cg12673151"
"12919","cg23770579"
"12920","cg09771226"
"12921","cg09775582"
"12922","cg21624342"
"12923","cg14860614"
"12924","cg20118269"
"12925","cg11029668"
"12926","cg15951870"
"12927","cg04456021"
"12928","cg17733447"
"12929","cg05044743"
"12930","cg23008871"
"12931","cg20292110"
"12932","cg09418612"
"12933","cg15769424"
"12934","cg21811681"
"12935","cg18721802"
"12936","cg19715081"
"12937","cg21384971"
"12938","cg02742085"
"12939","cg04977109"
"12940","cg10139037"
"12941","cg15726532"
"12942","cg22660933"
"12943","cg27656658"
"12944","cg13479204"
"12945","cg21082028"
"12946","cg05085809"
"12947","cg24626312"
"12948","cg14126688"
"12949","cg21816532"
"12950","cg15435170"
"12951","cg18684142"
"12952","cg23669081"
"12953","cg23730436"
"12954","cg12057127"
"12955","cg00267596"
"12956","cg03212952"
"12957","cg20945566"
"12958","cg19057986"
"12959","cg21865150"
"12960","cg17457986"
"12961","cg18087672"
"12962","cg04262140"
"12963","cg00675156"
"12964","cg21346818"
"12965","cg08600748"
"12966","cg13033024"
"12967","cg17787134"
"12968","cg17217189"
"12969","cg05768702"
"12970","cg14235273"
"12971","cg11164649"
"12972","cg24048517"
"12973","cg23294158"
"12974","cg21309100"
"12975","cg03303655"
"12976","cg12561474"
"12977","cg24628298"
"12978","cg19867741"
"12979","cg04753439"
"12980","cg13097573"
"12981","cg22778178"
"12982","cg21342910"
"12983","cg09438836"
"12984","cg06287951"
"12985","cg19169976"
"12986","cg23534286"
"12987","cg27566289"
"12988","cg11908799"
"12989","cg23845806"
"12990","cg15291235"
"12991","cg04483874"
"12992","cg24540710"
"12993","cg11993636"
"12994","cg23730606"
"12995","cg09929164"
"12996","cg06973753"
"12997","cg10421979"
"12998","cg22290782"
"12999","cg19463982"
"13000","cg08096854"
"13001","cg09149896"
"13002","cg19450714"
"13003","cg12733604"
"13004","cg01437450"
"13005","cg06421633"
"13006","cg25518968"
"13007","cg13375248"
"13008","cg21487830"
"13009","cg25492624"
"13010","cg01135464"
"13011","cg07853992"
"13012","cg00060403"
"13013","cg14231749"
"13014","cg23616527"
"13015","cg18943957"
"13016","cg18040354"
"13017","cg07118895"
"13018","cg00822353"
"13019","cg11315500"
"13020","cg19695198"
"13021","cg10667386"
"13022","cg04711328"
"13023","cg15632808"
"13024","cg23586172"
"13025","cg26046953"
"13026","cg18934136"
"13027","cg16449816"
"13028","cg22507023"
"13029","cg22653469"
"13030","cg27456487"
"13031","cg25523462"
"13032","cg25504605"
"13033","cg04187969"
"13034","cg26210654"
"13035","cg11738446"
"13036","cg04237338"
"13037","cg02118635"
"13038","cg11019211"
"13039","cg19178362"
"13040","cg11214846"
"13041","cg09640718"
"13042","cg27123975"
"13043","cg07852793"
"13044","cg19816930"
"13045","cg26297547"
"13046","cg24983367"
"13047","cg12131208"
"13048","cg02703198"
"13049","cg02553987"
"13050","cg23546619"
"13051","cg24138194"
"13052","cg11031701"
"13053","cg17473382"
"13054","cg00515161"
"13055","cg19557518"
"13056","cg23500559"
"13057","cg19831935"
"13058","cg02314166"
"13059","cg23831897"
"13060","cg18453188"
"13061","cg21657705"
"13062","cg08383709"
"13063","cg10535017"
"13064","cg05815411"
"13065","cg19877921"
"13066","cg00691529"
"13067","cg17780995"
"13068","cg06409977"
"13069","cg21254277"
"13070","cg23682543"
"13071","cg17295589"
"13072","cg02090547"
"13073","cg09141038"
"13074","cg22459320"
"13075","cg16561266"
"13076","cg19941230"
"13077","cg03182819"
"13078","cg02429674"
"13079","cg24958423"
"13080","cg00936449"
"13081","cg12455441"
"13082","cg10355837"
"13083","cg03052970"
"13084","cg21644011"
"13085","cg03237431"
"13086","cg21977075"
"13087","cg10696787"
"13088","cg13706041"
"13089","cg03938580"
"13090","cg06468969"
"13091","cg22605799"
"13092","cg26187342"
"13093","cg14898140"
"13094","cg20689647"
"13095","cg26244401"
"13096","cg00945964"
"13097","cg11121825"
"13098","cg06943371"
"13099","cg14069205"
"13100","cg24971957"
"13101","cg23855063"
"13102","cg21126344"
"13103","cg17504394"
"13104","cg09169454"
"13105","cg23414361"
"13106","cg26124719"
"13107","cg21376638"
"13108","cg26310429"
"13109","cg21799227"
"13110","cg06238426"
"13111","cg11966886"
"13112","cg10305337"
"13113","cg20458433"
"13114","cg18156204"
"13115","cg09009644"
"13116","cg17562433"
"13117","cg04643858"
"13118","cg10866062"
"13119","cg05852395"
"13120","cg05100739"
"13121","cg17068985"
"13122","cg12536809"
"13123","cg19700341"
"13124","cg05410012"
"13125","cg06201923"
"13126","cg13751265"
"13127","cg05865011"
"13128","cg12095720"
"13129","cg15132342"
"13130","cg11130621"
"13131","cg25749101"
"13132","cg05588169"
"13133","cg14546714"
"13134","cg14668889"
"13135","cg10611963"
"13136","cg17944940"
"13137","cg25326998"
"13138","cg24478001"
"13139","cg00200289"
"13140","cg05865679"
"13141","cg05446253"
"13142","cg25051248"
"13143","cg26263664"
"13144","cg22455250"
"13145","cg04738888"
"13146","cg22242926"
"13147","cg10407598"
"13148","cg06067573"
"13149","cg23891399"
"13150","cg19824334"
"13151","cg10625758"
"13152","cg08125733"
"13153","cg19973604"
"13154","cg09655191"
"13155","cg21356179"
"13156","cg00590152"
"13157","cg16655469"
"13158","cg01800442"
"13159","cg08642743"
"13160","cg08122232"
"13161","cg00150989"
"13162","cg15670680"
"13163","cg18493449"
"13164","cg09123026"
"13165","cg12565681"
"13166","cg14142253"
"13167","cg19249708"
"13168","cg26234980"
"13169","cg21937867"
"13170","cg26016484"
"13171","cg26612088"
"13172","cg21040401"
"13173","cg00819114"
"13174","cg13324603"
"13175","cg09033817"
"13176","cg00902691"
"13177","cg21811284"
"13178","cg25017223"
"13179","cg04650676"
"13180","cg05783080"
"13181","cg23716141"
"13182","cg01320579"
"13183","cg14697743"
"13184","cg02397064"
"13185","cg11248812"
"13186","cg05360714"
"13187","cg16597689"
"13188","cg18762288"
"13189","cg00142402"
"13190","cg00150128"
"13191","cg18748888"
"13192","cg22563987"
"13193","cg16798931"
"13194","cg23302638"
"13195","cg11036893"
"13196","cg23346516"
"13197","cg18733967"
"13198","cg14562871"
"13199","cg22756089"
"13200","cg00002809"
"13201","cg24539060"
"13202","cg01449677"
"13203","cg23834688"
"13204","cg17552357"
"13205","cg05933116"
"13206","cg04999824"
"13207","cg10976778"
"13208","cg17838182"
"13209","cg00902147"
"13210","cg19231170"
"13211","cg04159004"
"13212","cg10009757"
"13213","cg27623948"
"13214","cg04239994"
"13215","cg16264458"
"13216","cg17531849"
"13217","cg13769046"
"13218","cg20296188"
"13219","cg00664205"
"13220","cg14212850"
"13221","cg16760008"
"13222","cg27478603"
"13223","cg13261713"
"13224","cg20241952"
"13225","cg13291466"
"13226","cg00596722"
"13227","cg27375378"
"13228","cg22353329"
"13229","cg00257704"
"13230","cg11523661"
"13231","cg11980500"
"13232","cg18749563"
"13233","cg17295878"
"13234","cg03582371"
"13235","cg06790492"
"13236","cg09939344"
"13237","cg25532627"
"13238","cg06937205"
"13239","cg18003234"
"13240","cg25161161"
"13241","cg01407202"
"13242","cg20133788"
"13243","cg08676585"
"13244","cg10242486"
"13245","cg12852872"
"13246","cg16318947"
"13247","cg10598035"
"13248","cg23163279"
"13249","cg16591659"
"13250","cg05725921"
"13251","cg18758433"
"13252","cg26723185"
"13253","cg05098037"
"13254","cg06153925"
"13255","cg02910299"
"13256","cg07126783"
"13257","cg17481637"
"13258","cg27457201"
"13259","cg02933375"
"13260","cg19443023"
"13261","cg17408291"
"13262","cg08804421"
"13263","cg17516384"
"13264","cg09666747"
"13265","cg04377289"
"13266","cg21067524"
"13267","cg25282976"
"13268","cg12475142"
"13269","cg17228232"
"13270","cg19423081"
"13271","cg07782795"
"13272","cg17279079"
"13273","cg06869212"
"13274","cg26998842"
"13275","cg00555905"
"13276","cg01972350"
"13277","cg13534740"
"13278","cg25342872"
"13279","cg24948499"
"13280","cg03971338"
"13281","cg21778900"
"13282","cg20853569"
"13283","cg23792115"
"13284","cg05161218"
"13285","cg23412797"
"13286","cg18979823"
"13287","cg09695261"
"13288","cg12100721"
"13289","cg05280806"
"13290","cg22230229"
"13291","cg21936552"
"13292","cg00776208"
"13293","cg17624073"
"13294","cg26638570"
"13295","cg11214532"
"13296","cg27144709"
"13297","cg10584478"
"13298","cg05373251"
"13299","cg02126603"
"13300","cg23473045"
"13301","cg11887884"
"13302","cg23911330"
"13303","cg18240062"
"13304","cg06449742"
"13305","cg24037820"
"13306","cg19292749"
"13307","cg06986345"
"13308","cg16549644"
"13309","cg02637302"
"13310","cg00002116"
"13311","cg22663117"
"13312","cg17913115"
"13313","cg25731211"
"13314","cg17054691"
"13315","cg11969813"
"13316","cg12598172"
"13317","cg16452329"
"13318","cg09221994"
"13319","cg07208908"
"13320","cg20840778"
"13321","cg05880217"
"13322","cg00014986"
"13323","cg19863411"
"13324","cg09947593"
"13325","cg13973054"
"13326","cg14116222"
"13327","cg20462759"
"13328","cg04683330"
"13329","cg06259406"
"13330","cg04098763"
"13331","cg24594411"
"13332","cg09264619"
"13333","cg21453758"
"13334","cg17932802"
"13335","cg23224090"
"13336","cg02765363"
"13337","cg21369801"
"13338","cg17212008"
"13339","cg04428071"
"13340","cg26103512"
"13341","cg06489606"
"13342","cg21435684"
"13343","cg15014624"
"13344","cg27666046"
"13345","cg24190377"
"13346","cg10529812"
"13347","cg11252953"
"13348","cg26465438"
"13349","cg02605795"
"13350","cg00231966"
"13351","cg04260587"
"13352","cg05745622"
"13353","cg11779900"
"13354","cg04381393"
"13355","cg20009461"
"13356","cg24541672"
"13357","cg00013569"
"13358","cg21263269"
"13359","cg21133540"
"13360","cg14717656"
"13361","cg07049352"
"13362","cg07279157"
"13363","cg04877780"
"13364","cg07317616"
"13365","cg11183935"
"13366","cg21462697"
"13367","cg18695427"
"13368","cg01335674"
"13369","cg18121066"
"13370","cg07114009"
"13371","cg19467964"
"13372","cg08605840"
"13373","cg22175624"
"13374","cg21637826"
"13375","cg13360609"
"13376","cg11594683"
"13377","cg14996929"
"13378","cg13039021"
"13379","cg06300336"
"13380","cg16106293"
"13381","cg01736253"
"13382","cg27527930"
"13383","cg07377662"
"13384","cg06014083"
"13385","cg18718343"
"13386","cg15084758"
"13387","cg21438101"
"13388","cg17059658"
"13389","cg16421612"
"13390","cg15017004"
"13391","cg16857548"
"13392","cg12002260"
"13393","cg21375558"
"13394","cg06874218"
"13395","cg05265512"
"13396","cg09288233"
"13397","cg21692389"
"13398","cg12899157"
"13399","cg03152033"
"13400","cg03278146"
"13401","cg14291066"
"13402","cg14925320"
"13403","cg16686194"
"13404","cg19579167"
"13405","cg13674271"
"13406","cg14579769"
"13407","cg13026370"
"13408","cg25899954"
"13409","cg26378453"
"13410","cg07076661"
"13411","cg25769020"
"13412","cg13567310"
"13413","cg05854894"
"13414","cg13521254"
"13415","cg09155949"
"13416","cg00263584"
"13417","cg03396005"
"13418","cg06268875"
"13419","cg15616946"
"13420","cg26454730"
"13421","cg12709669"
"13422","cg18988435"
"13423","cg20012885"
"13424","cg25027374"
"13425","cg22185043"
"13426","cg18563970"
"13427","cg14846965"
"13428","cg20648939"
"13429","cg14630382"
"13430","cg26000693"
"13431","cg13266435"
"13432","cg01301382"
"13433","cg07142961"
"13434","cg23882285"
"13435","cg06711831"
"13436","cg04046315"
"13437","cg16467656"
"13438","cg14258243"
"13439","cg13628146"
"13440","cg23267759"
"13441","cg14074970"
"13442","cg19786422"
"13443","cg26610812"
"13444","cg17249268"
"13445","cg19385725"
"13446","cg18498035"
"13447","cg13421439"
"13448","cg13133420"
"13449","cg03638874"
"13450","cg24447438"
"13451","cg03842067"
"13452","cg03384992"
"13453","cg03818793"
"13454","cg02173326"
"13455","cg08927443"
"13456","cg14312538"
"13457","cg27648075"
"13458","cg27051931"
"13459","cg01045986"
"13460","cg13559259"
"13461","cg07124322"
"13462","cg03513246"
"13463","cg00602115"
"13464","cg26888493"
"13465","cg25916505"
"13466","cg07268270"
"13467","cg03414732"
"13468","cg12725284"
"13469","cg26061898"
"13470","cg00647528"
"13471","cg11951604"
"13472","cg27332026"
"13473","cg18559136"
"13474","cg16989476"
"13475","cg05666571"
"13476","cg21320334"
"13477","cg20263839"
"13478","cg25416153"
"13479","cg03116922"
"13480","cg04101442"
"13481","cg06530012"
"13482","cg03405114"
"13483","cg00532474"
"13484","cg09647892"
"13485","cg26626598"
"13486","cg15142477"
"13487","cg23549472"
"13488","cg12934788"
"13489","cg15049968"
"13490","cg11931731"
"13491","cg00312872"
"13492","cg20875182"
"13493","cg16366656"
"13494","cg07127945"
"13495","cg11724225"
"13496","cg01852341"
"13497","cg21005948"
"13498","cg19341630"
"13499","cg21444002"
"13500","cg11909137"
"13501","cg15166561"
"13502","cg20811236"
"13503","cg26186956"
"13504","cg19432393"
"13505","cg13487956"
"13506","cg26557404"
"13507","cg05549078"
"13508","cg14389183"
"13509","cg22608170"
"13510","cg27092705"
"13511","cg15579888"
"13512","cg24496481"
"13513","cg23517607"
"13514","cg14478495"
"13515","cg24403976"
"13516","cg21208295"
"13517","cg13803262"
"13518","cg13090731"
"13519","cg18417953"
"13520","cg25547580"
"13521","cg15577579"
